CRN,semester_code,studentID,course_code,credentialnum,letter_grade
1152,202104,3190,C0020,16,F
1009,202402,984,C0083,15,B-
1032,202002,3237,C0065,16,A+
1116,202203,3969,C0152,19,D-
1104,202403,3767,C0184,35,A+
1144,202002,3585,C0159,38,F
1040,202503,4544,C0069,29,F
1089,202201,4774,C0117,29,D+
1132,202202,1708,C0100,12,B
1199,202201,732,C0075,31,A
1019,202302,3623,C0078,27,A-
1159,202001,1546,C0096,25,D
1020,202301,3479,C0005,22,B
1008,202502,3093,C0091,20,I
1052,202404,691,C0050,22,F
1012,202203,385,C0200,29,D-
1129,202304,2779,C0057,22,B-
1169,202403,4042,C0060,9,B+
1084,202301,233,C0130,2,C+
1001,202503,496,C0192,34,B+
1062,202301,3073,C0009,8,A+
1000,202101,2357,C0147,1,C+
1049,202104,722,C0184,25,I
1136,202002,1527,C0160,22,A
1079,202201,1540,C0047,19,B-
1024,202203,2781,C0187,28,D
1086,202204,419,C0046,2,A+
1125,202003,1736,C0022,39,A-
1137,202101,4937,C0181,8,B+
1152,202502,3583,C0049,27,F
1097,202504,2679,C0051,6,D+
1180,202404,2429,C0188,39,B+
1184,202102,3258,C0081,14,C-
1045,202401,1363,C0133,5,A+
1118,202204,2906,C0124,19,F
1084,202302,1428,C0006,32,B-
1002,202202,1041,C0012,3,A
1097,202201,62,C0097,4,I
1099,202402,2663,C0016,32,A-
1102,202404,2953,C0022,13,A
1032,202501,3396,C0041,36,B+
1025,202204,3826,C0114,28,I
1052,202101,1882,C0048,33,D-
1052,202102,2626,C0128,27,D-
1034,202204,2226,C0030,38,D
1077,202001,4326,C0059,30,B-
1089,202201,3878,C0108,19,A+
1067,202303,2484,C0145,39,B
1090,202101,4105,C0018,17,A-
1158,202402,1619,C0132,15,C+
1183,202403,4580,C0139,33,C+
1135,202402,3344,C0141,38,D-
1105,202402,3095,C0008,40,I
1123,202402,2096,C0154,26,I
1185,202501,4512,C0180,26,B-
1131,202104,3677,C0128,22,D+
1004,202502,401,C0020,29,A+
1171,202503,1519,C0011,2,B+
1050,202203,2856,C0176,14,B-
1168,202502,671,C0057,33,D
1149,202503,676,C0044,22,B-
1035,202501,657,C0185,28,I
1018,202201,1000,C0114,1,A-
1002,202101,190,C0088,16,A-
1044,202003,4495,C0060,33,A
1171,202001,3686,C0031,16,D
1052,202202,441,C0197,40,F
1147,202401,2701,C0071,14,I
1038,202003,82,C0172,21,B+
1169,202302,4988,C0068,9,F
1164,202304,3855,C0124,7,F
1146,202504,4147,C0160,12,C+
1196,202003,3460,C0075,27,B
1164,202203,953,C0023,24,B
1189,202502,3639,C0163,8,F
1129,202004,1218,C0191,27,B
1116,202401,750,C0175,7,F
1106,202203,3221,C0028,21,B+
1164,202303,3053,C0074,21,A+
1021,202501,1058,C0037,26,D
1089,202001,2055,C0086,36,D-
1156,202004,4418,C0150,5,D
1046,202104,1998,C0157,18,B
1015,202402,2174,C0081,31,B+
1026,202102,1695,C0200,21,B+
1040,202204,3854,C0147,19,C-
1009,202504,2723,C0007,38,A
1161,202303,1528,C0021,26,A+
1086,202104,4776,C0056,14,I
1186,202203,3864,C0096,36,B+
1067,202503,2940,C0188,33,A+
1157,202203,4283,C0183,22,A-
1087,202003,4106,C0045,8,C
1171,202203,287,C0159,28,D-
1097,202503,1316,C0200,40,D+
1168,202304,1556,C0044,39,D
1154,202304,4027,C0077,37,F
1157,202201,2582,C0070,24,B
1134,202303,2582,C0170,40,D-
1116,202403,2979,C0033,21,A
1134,202004,3922,C0059,16,B+
1080,202503,1382,C0175,26,A-
1073,202503,4203,C0089,29,D+
1112,202501,525,C0109,17,D-
1012,202001,3536,C0107,33,A+
1119,202404,2488,C0191,3,B-
1194,202103,4037,C0159,12,D+
1081,202303,3023,C0185,22,C
1063,202003,3558,C0141,26,C-
1195,202202,2349,C0014,39,C+
1171,202203,4469,C0038,11,B-
1155,202101,3154,C0094,7,D+
1057,202301,1567,C0171,29,C+
1022,202504,2540,C0088,30,C-
1034,202302,2821,C0022,7,F
1044,202104,4878,C0120,8,C+
1177,202101,1657,C0181,28,C
1111,202104,188,C0180,10,D-
1137,202403,4440,C0151,28,A+
1020,202001,4860,C0008,15,D-
1181,202103,1223,C0188,2,A+
1136,202102,4470,C0152,25,B+
1148,202502,203,C0047,6,D
1198,202301,978,C0047,38,I
1193,202201,3165,C0006,28,A
1038,202103,2461,C0020,15,C-
1096,202401,3466,C0155,15,C-
1097,202102,2872,C0195,37,B+
1109,202004,1505,C0182,30,A
1161,202103,69,C0184,12,B
1020,202002,2395,C0047,1,C-
1116,202103,4513,C0100,5,D+
1066,202004,4203,C0029,22,C+
1103,202204,1564,C0020,18,C
1061,202004,1158,C0070,3,D+
1196,202202,3182,C0151,24,B
1085,202404,4114,C0157,18,A-
1007,202004,1199,C0005,26,C
1019,202404,2240,C0095,6,B+
1027,202402,3927,C0099,12,A+
1030,202303,614,C0084,28,D-
1107,202404,901,C0138,1,A
1040,202504,168,C0078,5,C+
1000,202402,1044,C0185,30,A-
1140,202504,4812,C0148,12,C
1119,202403,3492,C0159,31,C+
1029,202103,2410,C0108,25,I
1193,202503,4188,C0128,16,C+
1056,202501,749,C0158,31,F
1058,202202,2842,C0006,35,C-
1038,202502,1805,C0150,4,A+
1146,202103,1014,C0115,25,F
1039,202502,1958,C0005,24,B-
1197,202004,793,C0173,9,I
1007,202401,2720,C0072,24,I
1152,202501,2905,C0179,12,B-
1024,202501,3406,C0018,23,A+
1106,202503,2359,C0084,27,A
1196,202001,4184,C0123,13,A+
1164,202302,3001,C0157,22,A+
1079,202001,3377,C0087,19,A-
1174,202104,2461,C0200,24,B-
1087,202504,1554,C0030,23,A+
1139,202303,1065,C0160,6,B
1148,202302,3731,C0038,14,B+
1120,202104,4717,C0053,25,I
1088,202403,597,C0120,3,F
1028,202502,1344,C0199,9,B
1171,202003,3369,C0066,19,D
1128,202004,3436,C0072,13,B-
1162,202103,3970,C0192,16,A
1055,202002,925,C0180,26,B
1066,202302,4990,C0178,31,A
1110,202003,3785,C0121,22,A-
1057,202203,1522,C0132,33,D-
1077,202204,433,C0103,25,D-
1000,202101,192,C0008,34,D-
1151,202101,2266,C0080,31,B-
1170,202402,1382,C0144,39,C-
1058,202103,1129,C0184,8,A-
1018,202401,4221,C0170,3,C+
1192,202203,1359,C0091,11,B-
1025,202204,2267,C0020,36,D-
1164,202004,648,C0116,14,A-
1034,202103,184,C0065,28,A-
1013,202202,4905,C0193,14,A-
1014,202204,1367,C0004,4,A
1179,202001,2886,C0039,38,D-
1162,202303,834,C0050,7,B+
1010,202101,3953,C0113,33,D+
1162,202501,2618,C0080,5,A
1045,202004,735,C0019,19,C+
1190,202004,195,C0043,32,C+
1118,202403,4104,C0014,38,I
1107,202304,107,C0144,26,C
1062,202203,381,C0095,26,B
1029,202401,654,C0170,30,I
1159,202201,406,C0184,11,A+
1163,202503,3820,C0093,32,D-
1061,202502,2426,C0060,8,A+
1147,202301,3949,C0100,13,D-
1079,202002,1656,C0117,18,D-
1030,202104,4067,C0143,19,A
1010,202101,4514,C0001,4,I
1175,202301,3892,C0087,2,D+
1197,202102,3842,C0051,22,A
1039,202003,4598,C0011,28,C+
1132,202302,3290,C0150,26,C+
1137,202402,1439,C0007,9,C
1155,202301,2620,C0002,14,D
1135,202301,1037,C0147,33,B+
1101,202401,2762,C0032,15,A
1104,202201,1817,C0003,18,D-
1021,202203,2042,C0024,37,B
1123,202004,4974,C0045,16,I
1037,202203,655,C0006,31,A-
1159,202201,3004,C0172,38,C
1079,202001,3683,C0023,17,D
1191,202202,1662,C0143,3,A
1002,202403,609,C0113,34,C-
1177,202301,3522,C0155,15,B
1107,202202,2490,C0045,8,A
1132,202301,3874,C0158,25,D+
1075,202103,1359,C0110,32,D-
1086,202101,943,C0106,16,D-
1009,202101,3737,C0185,9,A
1187,202303,3753,C0105,1,C
1053,202504,1682,C0189,27,A+
1192,202301,4038,C0163,39,D+
1119,202102,1288,C0123,13,F
1042,202001,607,C0067,15,A+
1158,202101,1846,C0097,20,D+
1066,202001,4824,C0172,21,D+
1158,202102,4452,C0121,22,D-
1133,202502,3065,C0115,27,F
1080,202503,280,C0066,19,A-
1172,202404,1100,C0035,37,C
1046,202404,4772,C0069,20,B-
1159,202403,2611,C0087,1,A+
1133,202504,2420,C0114,13,A+
1077,202103,2604,C0010,9,C+
1116,202303,2478,C0031,17,B
1053,202004,1598,C0052,15,C-
1194,202502,1262,C0162,4,C
1087,202304,4729,C0175,19,C+
1192,202403,4488,C0090,31,D
1057,202302,4376,C0031,1,F
1023,202501,214,C0173,30,F
1027,202301,2943,C0034,18,B
1163,202301,1053,C0061,13,B-
1102,202304,3440,C0036,40,D-
1091,202403,1563,C0184,33,C
1016,202204,3424,C0198,15,A+
1007,202501,4008,C0146,27,B
1199,202302,1517,C0194,10,C-
1019,202404,212,C0167,35,B
1138,202402,4382,C0014,17,I
1031,202103,4038,C0050,32,I
1039,202402,2433,C0011,4,C
1181,202302,4517,C0082,12,F
1094,202204,2257,C0025,1,B
1035,202303,3681,C0021,30,D
1131,202402,2220,C0003,33,C+
1094,202204,665,C0071,22,D-
1050,202403,2469,C0098,20,A
1176,202001,4966,C0183,37,D-
1042,202304,1935,C0136,35,C-
1130,202503,2978,C0045,34,A
1017,202104,4861,C0018,27,I
1087,202102,3012,C0119,15,D-
1015,202001,4722,C0057,28,A-
1196,202403,2358,C0191,37,B-
1131,202103,2985,C0134,30,C-
1116,202402,4679,C0022,2,C-
1039,202502,157,C0119,1,B-
1134,202504,1776,C0089,22,F
1184,202302,892,C0106,5,D
1155,202202,1738,C0200,40,D-
1102,202301,4058,C0191,25,C-
1002,202402,4220,C0067,29,B
1167,202103,2754,C0185,32,A+
1023,202404,229,C0089,16,A-
1010,202404,493,C0113,29,A-
1195,202101,3156,C0098,4,I
1095,202202,1056,C0109,35,B-
1130,202304,4096,C0120,28,D-
1081,202204,1937,C0082,34,I
1058,202101,2482,C0165,11,D+
1189,202301,2948,C0099,22,D-
1129,202503,62,C0172,27,D
1033,202202,4775,C0184,28,C
1086,202302,495,C0088,14,A
1088,202402,837,C0080,20,F
1187,202304,3995,C0192,26,C
1113,202301,2160,C0104,18,D+
1101,202303,2288,C0141,22,C
1161,202304,9,C0081,25,I
1048,202102,2952,C0197,37,B
1160,202501,3991,C0174,18,B
1000,202004,3656,C0156,28,D
1092,202303,2240,C0135,26,B
1097,202303,3709,C0022,19,F
1164,202204,877,C0156,27,F
1074,202504,2057,C0188,39,C-
1110,202002,201,C0101,6,I
1158,202504,4092,C0046,6,I
1164,202104,2800,C0195,26,F
1043,202504,3035,C0004,12,C-
1009,202104,1091,C0190,37,A+
1175,202103,2255,C0033,6,C-
1005,202304,4224,C0029,3,B-
1086,202503,4916,C0081,14,F
1175,202201,2704,C0122,35,C+
1170,202104,2502,C0146,24,F
1006,202402,4837,C0069,9,A
1174,202103,2224,C0005,5,D-
1065,202102,3659,C0012,6,B
1059,202104,2606,C0045,16,I
1007,202404,3656,C0047,11,D
1153,202104,2076,C0104,8,I
1179,202103,2835,C0092,30,D-
1162,202402,4222,C0042,23,A-
1189,202502,2097,C0005,40,B-
1099,202501,2240,C0138,17,D
1055,202104,2223,C0014,6,F
1120,202204,4710,C0104,22,A-
1086,202202,490,C0011,5,A
1044,202302,4660,C0077,32,B-
1103,202301,160,C0114,39,B
1106,202403,38,C0135,5,B
1041,202301,4146,C0154,39,D
1161,202503,4315,C0161,16,D+
1131,202304,4327,C0075,31,A+
1114,202001,4399,C0042,11,D-
1091,202402,4822,C0026,7,C-
1016,202403,473,C0152,11,A+
1127,202403,520,C0161,20,B-
1056,202502,3043,C0087,18,C-
1003,202302,4210,C0168,5,B+
1041,202002,3419,C0195,37,B-
1047,202102,4931,C0190,20,C
1096,202402,83,C0112,13,C-
1158,202201,4214,C0155,12,F
1002,202102,3362,C0002,6,A+
1168,202301,1433,C0128,11,B-
1183,202503,1240,C0161,31,C+
1021,202204,3038,C0139,21,A+
1169,202101,707,C0028,2,F
1189,202303,4085,C0156,39,D-
1032,202103,3698,C0064,7,I
1184,202503,2914,C0008,34,A+
1091,202003,1503,C0077,6,D
1059,202104,3730,C0052,20,B+
1195,202403,1927,C0053,31,I
1172,202404,811,C0086,4,A-
1181,202103,1026,C0014,37,F
1175,202003,1675,C0024,23,D-
1161,202003,3634,C0117,20,I
1177,202401,3354,C0181,14,D
1121,202301,508,C0024,6,B
1116,202502,4339,C0113,16,B-
1044,202203,4808,C0118,3,D
1041,202401,20,C0075,20,A
1072,202502,4412,C0079,25,B+
1188,202403,780,C0067,33,I
1093,202404,1471,C0054,31,C
1005,202001,786,C0128,14,C+
1002,202404,2127,C0068,27,D-
1126,202004,2578,C0164,29,B+
1000,202302,1193,C0199,4,I
1183,202102,3591,C0040,14,D+
1066,202503,3567,C0182,31,B
1091,202503,2721,C0033,6,C
1028,202401,3054,C0191,29,A+
1046,202301,4563,C0191,3,D-
1151,202004,3174,C0167,8,B-
1154,202001,4302,C0132,31,A+
1012,202302,316,C0178,4,D+
1056,202102,3516,C0057,5,A+
1139,202102,3210,C0111,36,A
1137,202204,766,C0189,34,B-
1017,202103,8,C0058,20,D+
1105,202301,2565,C0153,29,A+
1130,202504,139,C0054,3,F
1191,202504,1280,C0167,2,A
1084,202103,3361,C0092,3,F
1130,202401,2414,C0088,13,D-
1019,202504,1038,C0105,1,C-
1062,202404,1662,C0173,34,B
1194,202201,2088,C0188,40,F
1080,202201,288,C0074,5,B+
1078,202001,2133,C0115,12,D
1071,202402,2152,C0183,22,D-
1029,202004,1676,C0054,32,B+
1017,202503,4520,C0122,9,D
1072,202301,3426,C0179,28,F
1101,202204,3084,C0088,9,C
1078,202503,1810,C0118,22,D-
1143,202102,4241,C0171,38,F
1025,202502,2543,C0004,31,C+
1030,202104,3187,C0048,21,C
1162,202403,559,C0025,10,A
1183,202401,3780,C0132,36,I
1061,202202,2138,C0135,8,B
1113,202503,4883,C0127,6,D-
1185,202503,327,C0149,40,B
1046,202404,3936,C0196,35,D
1034,202104,1582,C0014,35,A
1052,202302,3592,C0136,2,F
1044,202502,3611,C0017,15,C-
1058,202403,2934,C0108,21,A+
1046,202201,1799,C0050,18,F
1125,202102,1427,C0074,20,C
1018,202202,3051,C0036,5,A+
1054,202204,2624,C0029,2,A+
1032,202202,1874,C0181,31,A-
1091,202201,2162,C0159,40,A
1105,202403,3397,C0155,13,B-
1179,202303,1246,C0158,19,D+
1064,202101,1253,C0042,11,F
1190,202104,3940,C0031,5,D
1112,202202,2022,C0191,34,F
1155,202101,2202,C0172,32,D-
1101,202003,1356,C0090,7,B-
1137,202202,1585,C0022,10,B+
1034,202203,4866,C0182,28,B+
1156,202401,620,C0162,5,F
1075,202001,1625,C0180,27,A-
1144,202402,3322,C0138,4,I
1015,202301,3801,C0064,10,D-
1119,202003,2940,C0091,21,B+
1069,202004,3275,C0050,17,D
1081,202003,3445,C0096,35,D+
1142,202103,1019,C0005,29,D-
1159,202003,409,C0025,5,D
1012,202101,1913,C0008,8,A+
1051,202001,1812,C0090,8,B
1061,202504,2814,C0081,28,D-
1007,202501,354,C0189,9,C+
1098,202503,4429,C0031,2,F
1105,202002,1948,C0058,2,B-
1038,202401,2052,C0120,9,A
1069,202402,4929,C0050,36,I
1170,202303,271,C0146,12,B-
1118,202301,744,C0140,26,F
1016,202203,2645,C0145,23,C-
1030,202101,2160,C0050,4,D-
1091,202101,1976,C0014,8,C
1019,202101,2244,C0167,23,I
1062,202301,3935,C0004,27,A-
1152,202501,214,C0097,22,C
1142,202501,726,C0084,5,D+
1026,202004,1611,C0099,26,B
1095,202404,2567,C0177,8,D+
1146,202502,1829,C0176,10,F
1187,202102,4072,C0126,27,D
1195,202303,1093,C0077,26,D+
1042,202404,4007,C0029,5,I
1091,202004,1146,C0020,18,I
1092,202104,933,C0007,34,A
1099,202102,4489,C0191,1,A
1179,202301,3762,C0160,32,C+
1169,202101,4439,C0043,33,D-
1042,202104,3284,C0194,3,A-
1031,202501,1588,C0171,30,F
1123,202301,3740,C0136,33,A-
1102,202302,2751,C0134,29,A-
1144,202304,4733,C0146,5,D-
1018,202002,3891,C0009,9,B+
1024,202301,4694,C0189,30,C+
1111,202304,4885,C0069,3,A+
1050,202402,1408,C0198,17,B
1138,202501,3698,C0190,27,B-
1057,202004,4700,C0138,19,A-
1095,202504,1269,C0015,32,A
1107,202102,1291,C0071,7,B+
1180,202004,2087,C0095,12,A
1065,202002,435,C0129,4,B
1117,202103,776,C0163,38,C+
1105,202201,1743,C0061,4,F
1013,202101,2623,C0047,16,B+
1135,202204,1741,C0193,12,A
1143,202404,3211,C0095,36,B-
1089,202504,3672,C0178,30,D-
1088,202301,876,C0118,1,C+
1064,202303,4522,C0047,30,D-
1053,202303,2203,C0155,32,A
1135,202102,2093,C0141,4,D+
1170,202302,1832,C0135,24,C-
1192,202304,1602,C0181,37,C
1139,202403,2520,C0112,30,B-
1004,202001,4159,C0103,36,B+
1148,202302,2030,C0117,16,I
1098,202303,2228,C0154,29,C-
1075,202403,3532,C0092,40,A+
1077,202202,1519,C0072,6,B+
1025,202304,2616,C0087,12,B+
1023,202103,2169,C0026,9,I
1029,202504,4634,C0171,16,A+
1042,202004,3890,C0077,18,I
1084,202301,74,C0041,6,D
1011,202104,922,C0095,7,D-
1133,202201,3963,C0075,2,B-
1068,202001,1560,C0046,30,B
1151,202202,2826,C0019,5,D
1059,202501,885,C0078,15,I
1060,202504,2072,C0170,4,B
1181,202102,4425,C0150,25,C
1008,202103,4612,C0147,16,B
1009,202402,4731,C0180,9,B+
1076,202501,3884,C0050,19,A+
1066,202402,3424,C0157,18,B-
1149,202503,3694,C0005,27,B
1173,202502,3810,C0119,27,D+
1148,202304,2421,C0114,9,A-
1087,202502,3215,C0136,12,D
1062,202203,942,C0032,12,A+
1030,202103,1295,C0121,4,B+
1045,202202,1649,C0016,37,A+
1015,202004,4947,C0116,15,D-
1077,202301,2040,C0066,36,D
1064,202403,2786,C0013,38,F
1192,202202,1792,C0021,19,C+
1075,202301,4666,C0144,32,D
1114,202501,3037,C0016,18,F
1052,202501,2955,C0186,36,D-
1165,202301,1426,C0143,38,A+
1093,202303,3338,C0069,27,C-
1158,202402,4676,C0003,12,D-
1184,202401,1261,C0016,11,A
1125,202202,3285,C0118,10,D+
1127,202502,2394,C0139,39,B+
1184,202501,2803,C0109,6,C
1114,202001,4559,C0066,9,D-
1135,202203,3116,C0138,24,B
1198,202303,557,C0006,40,C+
1166,202001,2366,C0070,34,I
1158,202203,661,C0109,23,C-
1065,202403,1942,C0091,13,A
1073,202201,2583,C0045,1,C+
1021,202303,3774,C0197,34,C-
1182,202002,3858,C0122,30,D-
1084,202101,778,C0185,40,I
1029,202101,2967,C0138,34,B-
1139,202004,1695,C0192,10,D+
1021,202403,2106,C0037,31,C+
1187,202103,3170,C0122,29,D
1053,202102,473,C0158,24,A+
1161,202002,1732,C0011,16,C-
1032,202404,2139,C0073,30,A+
1166,202104,1908,C0086,13,F
1195,202304,1880,C0045,35,A
1180,202404,2157,C0159,3,A
1050,202204,3163,C0036,30,I
1120,202302,3552,C0120,8,I
1068,202002,2411,C0059,33,B+
1140,202102,1045,C0056,38,B+
1062,202303,79,C0023,27,C
1176,202304,1295,C0151,32,D
1017,202304,4598,C0030,1,C
1195,202002,3738,C0018,29,C-
1014,202402,375,C0009,33,B-
1006,202201,1402,C0024,5,A+
1115,202001,3910,C0138,37,B+
1022,202302,3759,C0187,28,D-
1100,202402,164,C0151,39,A-
1024,202301,2300,C0181,5,B+
1172,202003,2566,C0183,19,C+
1098,202402,1177,C0077,17,I
1055,202403,2957,C0177,26,D-
1143,202101,3300,C0027,21,B
1133,202403,1035,C0067,24,A
1169,202504,4217,C0191,22,B-
1169,202502,1561,C0127,29,C-
1099,202503,237,C0098,2,B-
1122,202302,34,C0050,24,B+
1033,202401,2138,C0128,28,D-
1072,202502,2297,C0186,34,A+
1170,202204,1409,C0103,2,A-
1061,202001,1819,C0195,29,D+
1119,202301,4124,C0167,34,B+
1035,202103,918,C0166,39,D
1013,202202,3971,C0105,11,D-
1039,202101,1866,C0072,3,C-
1124,202403,1531,C0154,29,D-
1193,202503,4949,C0159,22,B-
1167,202502,2230,C0119,35,D
1022,202202,1687,C0126,20,A-
1085,202202,2755,C0019,8,A+
1031,202203,537,C0150,13,A
1072,202304,3784,C0024,11,D+
1131,202004,4924,C0182,22,D+
1026,202104,1504,C0199,22,B-
1195,202102,1939,C0119,34,B
1093,202002,707,C0134,38,B
1013,202004,2012,C0156,2,A-
1056,202201,793,C0030,10,B+
1085,202403,3244,C0140,16,A+
1059,202403,5,C0111,29,D-
1178,202201,4515,C0034,15,B
1006,202504,1243,C0085,7,F
1069,202402,310,C0098,18,C
1198,202203,1313,C0094,6,A+
1127,202001,2369,C0094,40,B
1120,202102,3015,C0078,5,C
1160,202002,4452,C0189,9,A-
1066,202001,1687,C0033,8,D
1059,202304,2341,C0034,2,F
1045,202204,1440,C0183,38,B+
1148,202402,2928,C0134,38,B
1097,202004,2635,C0030,7,B
1195,202503,739,C0011,40,D+
1126,202103,157,C0089,16,C+
1161,202002,2149,C0087,15,D
1118,202402,2275,C0053,4,B
1087,202402,3055,C0122,6,I
1033,202202,2479,C0113,11,A+
1011,202204,4680,C0026,26,B
1019,202301,3543,C0085,18,D-
1143,202001,4314,C0110,32,B
1069,202403,275,C0091,39,B
1117,202001,2914,C0149,7,D
1072,202101,3073,C0155,32,D
1156,202003,2637,C0162,31,C-
1134,202502,4330,C0105,10,D+
1051,202002,1485,C0106,39,C-
1143,202004,447,C0101,39,C
1149,202404,2126,C0121,26,C-
1092,202302,1789,C0041,40,C+
1074,202003,1955,C0088,28,B-
1137,202001,2218,C0013,14,B+
1160,202401,3003,C0018,19,F
1043,202402,691,C0077,17,A
1122,202104,3402,C0187,14,C-
1189,202404,965,C0167,34,B+
1027,202501,1023,C0159,14,I
1187,202302,3459,C0083,19,F
1062,202404,389,C0039,30,C-
1055,202301,2656,C0070,19,D+
1154,202104,961,C0071,29,B+
1010,202104,4713,C0168,28,A+
1016,202203,3670,C0050,1,C
1073,202101,397,C0187,39,I
1065,202201,1014,C0016,30,I
1187,202302,2500,C0024,21,C+
1010,202002,558,C0166,31,B+
1161,202102,3208,C0048,11,C
1025,202203,2977,C0093,38,I
1024,202501,2102,C0001,8,A
1127,202403,3651,C0091,10,D+
1006,202502,4590,C0192,7,A-
1010,202502,2631,C0106,2,C
1162,202102,754,C0035,14,C
1096,202303,1150,C0067,32,B
1114,202401,4309,C0167,9,I
1071,202104,2628,C0111,35,B+
1070,202102,1696,C0157,17,D-
1138,202001,4731,C0120,5,B
1194,202401,4807,C0150,15,C
1047,202401,1701,C0143,1,A
1076,202404,3218,C0104,17,D+
1019,202301,3743,C0110,32,C+
1001,202301,2802,C0137,15,B
1041,202203,2608,C0113,11,A+
1108,202203,3163,C0048,22,F
1082,202302,2711,C0178,6,B-
1152,202102,1468,C0020,13,A
1181,202503,4338,C0040,38,B
1087,202004,390,C0028,13,D+
1152,202404,4323,C0035,36,I
1015,202503,620,C0026,40,A
1045,202401,751,C0066,2,D
1172,202202,4890,C0180,33,D+
1088,202302,4232,C0072,12,C-
1197,202403,4945,C0065,26,D-
1030,202501,166,C0053,13,C
1042,202501,4899,C0121,27,A-
1130,202402,1949,C0007,13,I
1151,202102,3924,C0158,8,F
1099,202104,2416,C0181,11,A+
1090,202001,3886,C0146,21,C+
1001,202403,4180,C0150,38,C
1032,202204,2966,C0073,28,A+
1118,202003,3279,C0161,1,C-
1139,202104,1578,C0017,10,B
1161,202203,3447,C0013,29,D-
1199,202304,486,C0180,20,B+
1067,202101,2909,C0140,16,B-
1075,202304,2749,C0121,36,F
1057,202302,2995,C0050,36,C-
1125,202004,4543,C0125,8,B
1060,202101,2545,C0001,22,A-
1090,202004,4890,C0031,37,C
1136,202204,4426,C0152,38,D-
1171,202201,1292,C0174,24,D-
1186,202401,1209,C0023,1,D-
1074,202003,4370,C0121,6,C-
1148,202201,1343,C0178,40,A
1019,202403,4142,C0182,8,A+
1068,202204,1126,C0195,32,F
1140,202304,4981,C0097,1,C
1138,202103,4028,C0004,31,B-
1090,202302,54,C0136,11,I
1088,202104,2593,C0054,14,A+
1143,202002,4829,C0051,20,B-
1054,202403,1249,C0117,16,B
1125,202003,3583,C0037,23,C-
1040,202104,3503,C0173,17,A
1090,202204,199,C0070,39,D+
1008,202001,1533,C0026,25,A-
1163,202504,3504,C0050,22,B-
1189,202304,3938,C0119,23,B+
1022,202503,936,C0099,8,B+
1087,202302,3804,C0195,32,A
1117,202002,4823,C0121,15,F
1052,202404,877,C0157,3,A+
1070,202201,181,C0146,24,A
1095,202502,899,C0058,31,D+
1096,202203,1551,C0077,38,F
1158,202402,1067,C0025,9,D-
1100,202404,4830,C0195,23,A
1025,202503,4276,C0026,6,B+
1102,202103,1404,C0185,21,D+
1075,202301,3052,C0125,16,B
1161,202102,872,C0191,30,D
1087,202102,3878,C0077,6,I
1170,202203,2311,C0158,32,F
1061,202404,4129,C0160,40,A-
1160,202103,491,C0155,36,A
1170,202304,1792,C0173,1,C+
1188,202103,1922,C0165,34,C-
1172,202401,1554,C0125,28,C-
1092,202503,2197,C0179,9,B-
1106,202504,1515,C0050,31,B+
1062,202001,4783,C0183,35,B+
1176,202402,1238,C0104,36,B
1198,202202,1460,C0167,18,A
1105,202104,1994,C0200,40,C+
1013,202401,1928,C0063,35,B
1017,202201,3469,C0090,5,C
1151,202104,2636,C0106,17,B-
1079,202503,1112,C0129,38,C-
1107,202201,4081,C0085,19,F
1157,202001,1808,C0093,6,C-
1050,202004,2083,C0147,27,C-
1143,202301,4878,C0192,12,D-
1084,202403,1265,C0071,4,B+
1007,202401,1237,C0038,20,A
1199,202104,1050,C0156,27,D+
1038,202104,4524,C0015,19,B
1026,202003,238,C0049,10,D+
1152,202301,668,C0091,6,B+
1058,202002,4744,C0126,20,B
1149,202503,2271,C0012,7,D
1185,202503,428,C0137,27,D-
1190,202403,4075,C0129,18,C
1139,202204,4910,C0007,23,A+
1056,202502,2454,C0164,7,D+
1100,202202,4141,C0062,19,D
1154,202504,2007,C0022,22,A+
1150,202202,703,C0106,10,B
1064,202204,2353,C0172,13,C-
1092,202203,866,C0149,5,B+
1164,202503,4619,C0184,29,D
1073,202501,2556,C0100,2,C+
1137,202203,1430,C0084,17,A-
1148,202201,258,C0013,17,D+
1141,202502,4056,C0032,16,D+
1020,202501,388,C0158,31,C-
1146,202403,1606,C0196,9,D+
1022,202001,2738,C0116,36,A-
1162,202201,350,C0180,1,D
1123,202301,460,C0024,13,B-
1180,202002,2087,C0089,32,D-
1196,202401,4568,C0166,19,C-
1074,202504,2170,C0058,19,A-
1057,202304,2309,C0187,7,A
1060,202401,1106,C0055,5,A+
1117,202403,3352,C0028,5,F
1104,202401,100,C0167,17,A
1148,202101,624,C0135,3,A+
1117,202104,3099,C0007,5,I
1094,202501,1397,C0086,31,C-
1089,202104,3180,C0109,8,A+
1048,202502,4063,C0026,19,B-
1004,202303,712,C0049,25,B
1054,202201,4896,C0132,3,D-
1020,202302,625,C0161,16,B
1090,202503,2480,C0086,15,I
1172,202102,3775,C0027,1,C+
1195,202401,381,C0148,39,F
1071,202104,4175,C0006,22,A-
1011,202401,3312,C0068,19,C
1119,202502,2539,C0190,38,B-
1124,202103,2766,C0049,8,D+
1081,202001,2023,C0041,34,A+
1028,202001,2213,C0182,26,D+
1053,202301,3578,C0040,1,D
